"","process","genes_nested","id","composite_name","module_size_4","module_category","annotation_level","web_link","symbol","top_matched_pathway_in_kegg_pid_and_biocarta","jaccard_index_10","enrichment_p_value_11","pathway_size","overlap_size_13","top_matched_chaussabel_module","jaccard_index_15","enrichment_p_value_16","module_size_17","overlap_size_18","top_matched_transcription_factor","jaccard_index_20","enrichment_p_value_21","gene_set_size","overlap_size_23","top_matched_gene_ontology_terms_number_of_matched_genes","btm","group","subgroup","SetSize"
"4134","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","GAB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4135","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","CCR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4136","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","FOXO1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4137","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","C5AR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4138","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","APCDD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4139","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","S100A12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4140","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","SOX7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4141","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","PLXNB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4142","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","FZD8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4143","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","TRAT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4144","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","CSF1R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4145","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","SULF2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4146","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","CDK14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4147","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","PSD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4148","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","JUP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4149","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","ADAP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4150","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","NOD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4151","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","TIAM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4152","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","LYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4153","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","FGD4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4154","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","ENG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4155","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","FPR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4156","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","KLF4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4157","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","PRKCD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4158","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","UBASH3A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4159","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","SHANK3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4160","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","GATA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4161","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","GH1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4162","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","HPSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4163","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","IL1RN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
"4164","regulation of signal transduction","PTK2, TIMP2, WLS, KIF26A, ECM1, GAB1, CCR1, FOXO1, C5AR1, APCDD1, S100A12, SOX7, PLXNB2, FZD8, TRAT1, CSF1R, SULF2, CDK14, PSD3, JUP, ADAP2, NOD2, TIAM2, LYN, FGD4, ENG, FPR1, KLF4, PRKCD, UBASH3A, SHANK3, GATA3, GH1, HPSE, IL1RN, LRP1, BMP2, SYK, HMOX1, TLR2, RGL1, CTGF, ZNF423, TLR5, BCL6, CD3E, ASAP2","M3","regulation of signal transduction (M3)",47,"signaling","partial","http://www.interactivefigures.com/meni/btm416_annotation/btmdata/M3.htm","LRP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein binding (39), plasma membrane (24), cytoplasm (23)","M3","SIGNAL TRANSDUCTION","SIGNAL TRANSDUCTION",47
